8.026114096348199722e-02,3.665116134288790017e-02,2.467778590116419934e+01,9.603967414177820225e-03,1.038670695024499935e+01,2.783962995235320093e-02,9.780357310430289920e-04
1.141563021789509802e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.057633943354539952e+01,9.985167962774020145e-07,3.001336866580490259e+00,3.218880585413550020e-03
3.201817752682410353e-03,0.000000000000000000e+00,2.037634858706210087e-17,1.093667431196639939e+01,0.000000000000000000e+00,3.657593102877339852e+00,9.053780393971630480e-03
6.155983568791800059e-02,3.019603820236059890e-04,4.786186420827480028e-24,1.298227460464839922e+01,0.000000000000000000e+00,4.242743331295769416e+00,2.230478934201549762e-04
2.337893465608680277e-01,9.358404473150740976e-01,5.206311834832589858e-01,6.974229818315549778e+00,9.081806120836159735e-02,2.827636569334140315e+00,1.716755998857789933e+01
4.256049212348920162e-03,0.000000000000000000e+00,1.587245554642659829e-27,1.352987480655600017e+01,5.968186020872070022e-03,3.365491366791049987e+00,0.000000000000000000e+00
2.084202024402730113e-02,2.269977454079169791e-08,0.000000000000000000e+00,1.102877736203009817e+01,7.327226614198049186e-28,2.839523818345959683e+00,1.763630332705059980e-04
1.681491022594730142e-02,6.435681910623600351e-03,2.576994483799589730e+01,0.000000000000000000e+00,1.141713150882830163e+01,4.569092582702190394e-04,2.130469666095789776e-09
1.852349800643800226e-02,0.000000000000000000e+00,2.195137179347849886e-34,1.220161731187259946e+01,3.172515684066989138e-99,3.609367059216419982e+00,0.000000000000000000e+00
1.449500319084469835e-03,6.965846487235680673e-01,2.999112382834360092e-03,1.198904770660780272e+01,8.472460541191590908e-03,3.726084819503569623e+00,1.346285203740069925e+01
1.159708610875410072e-02,9.991887597622211494e-16,2.434915546999370051e+01,0.000000000000000000e+00,1.026831606975179945e+01,2.229631018154569835e-02,3.098020496919799954e-03
1.807280602176439960e-02,1.601454158662690092e-26,8.189724608707429569e-10,1.327577349918219873e+01,2.210861198750310036e-02,3.430964907018499765e+00,0.000000000000000000e+00
1.272625061404000085e-02,8.580940200702079543e-13,1.085317288808309959e-02,1.302698355467780189e+01,6.344659436637680110e-15,3.862021627258180434e+00,4.967767206662200243e-11
1.446779472217210127e+01,9.445355699229199820e-01,5.092294736146389666e-02,6.398160816601610075e-03,0.000000000000000000e+00,2.867539478625170002e+00,2.852658508980439578e+01
4.132345391535920121e-02,6.344829761826470029e-06,0.000000000000000000e+00,1.149404501259230216e+01,0.000000000000000000e+00,3.786422224690569660e+00,8.773555470439590393e-06
1.912726301594179848e-02,0.000000000000000000e+00,3.341020255741029911e-06,1.189558299108930051e+01,1.630713894642940147e-17,2.990038905085359744e+00,2.286533449745459939e-04
4.610742474695109748e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.177434993876780034e+01,0.000000000000000000e+00,3.363207703184110109e+00,5.182432072915529971e-06
2.294612030725169949e-01,0.000000000000000000e+00,1.072047539671199901e-16,1.247007749025399903e+01,6.330013229482909273e-30,3.517286326757069759e+00,1.407408620302209954e-03
1.253855898943140090e+01,1.116054234744360052e+00,1.061097146847050053e-02,1.581080497956489861e+00,2.066504263874749789e-11,4.480548949252409763e+00,2.699253805127999684e+01
8.414716372230829355e-02,1.139605177109139999e-21,2.522745884736939846e-06,1.269145805826349971e+01,8.922793486929570493e-09,4.321768549525180525e+00,7.200843592627870129e-04
1.450979149951250012e-02,2.520154476863649922e-10,2.239309222109449848e+01,0.000000000000000000e+00,1.024902275646809890e+01,2.444039990228440151e-02,0.000000000000000000e+00
1.994646048942960159e-01,0.000000000000000000e+00,1.411970673040280192e-07,1.311351712758450105e+01,1.046759233211420026e-10,3.527965414406100120e+00,1.053246642728930061e-03
3.183459539909890001e-02,6.086929095316870320e-04,2.211831961589049911e+01,3.349974107892139967e-05,1.023354445146419955e+01,7.503550708505000652e-03,6.077256188194409686e-02
7.861564429627129758e-02,1.018364897362290081e-16,2.462433333437639860e+01,1.942348658831060228e-03,1.065602857978230134e+01,8.574642379972059747e-02,5.243253913688649743e-05
1.350733745865959889e+01,3.239700733692940093e-01,7.883590660091069346e-02,8.472145066327009533e-02,5.323072769580340089e-06,4.649215394388809486e+00,2.740393212220410391e+01
2.604504745452279960e-02,1.188544631510170084e-02,7.024650107067799287e-06,1.106124063063669993e+01,0.000000000000000000e+00,3.592928990096129649e+00,2.154327254761609926e-06
4.206496011605070223e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.333437070098219834e+01,3.377945532932889776e-06,3.995844551011439982e+00,6.659588594497500846e-01
8.742897496498199666e-03,1.070324045151060076e-02,1.478588629045590112e-04,1.277377892901989931e+01,6.245199421729559916e-06,3.561489538521910525e+00,1.646434670981100190e+00
1.136566747683770001e-01,0.000000000000000000e+00,2.504306914651679961e+01,0.000000000000000000e+00,1.124535258942949945e+01,1.787906807896429973e-01,0.000000000000000000e+00
8.730058020411608777e-03,0.000000000000000000e+00,2.425164602417850190e+01,5.464669908797769659e-26,1.017933239542120027e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.667642299275550577e-02,0.000000000000000000e+00,2.468684615776910363e+01,0.000000000000000000e+00,1.190884854972709839e+01,0.000000000000000000e+00,4.327068164775249676e-08
9.675417353223129957e-02,4.678211888447320261e-05,3.030735411403099621e-43,1.181688651699159820e+01,8.095474573598800483e-43,3.757338014625189793e+00,1.230526696973910025e-03
6.289651396721229748e-02,3.985177124909339841e-01,0.000000000000000000e+00,1.142457280738840097e+01,6.723149642013539866e-03,3.469507236017119745e+00,1.127684796508790166e+00
6.817142590561260651e-02,4.973085324364820263e-07,2.514172674336839819e+01,6.065258076965810436e-15,1.170642352677140074e+01,4.949471482221449829e-04,8.583731300100129469e-03
1.713157222165229809e+00,1.004363187679109926e+00,8.013820143459239986e+00,9.241502007608420888e-01,1.435847161067250077e+00,6.512001411594500189e-01,2.212080189841110212e+01
5.379924826711250142e-03,1.104132490162419827e-12,2.241775907149609992e+01,1.945973337510399845e-14,1.335044286223900123e+01,3.765056746676459943e-03,1.179559240257760031e-03
1.375347883557290034e-02,8.742308219218110739e-10,1.248030302987420158e-06,1.284189407501110125e+01,2.396711917454649781e-36,3.425281320154509590e+00,3.884717575079610087e-05
2.037960810951049834e-02,4.170111919539979534e-03,2.330309008289230022e+01,9.761468039337800722e-09,1.066797543345190036e+01,4.442331666457780015e-04,0.000000000000000000e+00
1.400906216358840106e-01,6.940155792516289508e-03,0.000000000000000000e+00,1.188296718588109968e+01,0.000000000000000000e+00,3.330843071990529758e+00,1.632326520419200011e-01
1.383331886235919939e+01,8.685043929781159910e-01,5.006819656374820182e-01,2.799216299120850238e-01,4.049455983701289786e-04,3.900494012248690190e+00,2.722978443545560268e+01
1.282866755802180084e-02,3.036996868914660446e-08,4.463054951327290690e-14,1.164471997589510011e+01,2.714242147584500133e-03,3.538846398002269744e+00,6.824783353499079552e-02
2.678439431594449929e-02,1.559731648508779975e-02,2.519336035026680065e+01,9.969277322552400501e-04,1.065034851521859949e+01,9.701902341179870909e-03,1.319563157376390005e-06
4.285903150376570159e-02,3.195387895573260028e-04,2.462136027015409923e+01,3.485720999128299641e-10,1.064280047105869897e+01,5.252066905685590006e-04,3.593925801263780223e-02
5.543610405142840314e-02,0.000000000000000000e+00,2.319887336711939696e+01,5.778079625072249802e-13,1.084560380122790058e+01,1.307582972671639948e-02,0.000000000000000000e+00
8.792176764466040628e-02,0.000000000000000000e+00,2.282738128806399658e+01,1.672041197526749995e-17,1.133773976584580190e+01,3.262013655197620030e-04,1.002240450239249951e-02
3.811711008011339774e-02,0.000000000000000000e+00,1.034684383569709803e-21,1.296232222856669836e+01,3.202105161571879798e-21,3.706179376612180665e+00,1.302925901397559972e-04
2.352728192698269952e-02,0.000000000000000000e+00,1.440788307891049970e-29,1.104103937097030119e+01,0.000000000000000000e+00,3.398700789978129855e+00,0.000000000000000000e+00
9.315883704743409960e-04,0.000000000000000000e+00,9.979741952759080162e-05,1.245997443839819852e+01,1.992560656809760217e-03,4.097728761600810010e+00,0.000000000000000000e+00
6.044177846860879916e-02,0.000000000000000000e+00,2.476828373851819975e+01,0.000000000000000000e+00,1.101828013140150020e+01,5.705640336950190726e-04,6.103091948269679951e-04
9.500520183354189963e-02,0.000000000000000000e+00,2.461634844134799849e+01,2.432165492964449962e-05,9.829893219167869844e+00,6.400828378109900060e-04,7.714142332729529983e-01
7.721258503467870460e-02,1.381638203897069937e-12,2.589577493144160414e+01,9.968989077175640159e-03,1.143878682947489978e+01,1.440239191599569993e-02,1.607947703794450016e-06
1.807227794347440047e-02,0.000000000000000000e+00,2.322685359565189955e+01,0.000000000000000000e+00,1.238714319657469964e+01,7.723546453160550287e-03,2.276766537787060110e-04
7.191500091235040332e-03,6.931008252504060263e-13,5.511119198330240165e-02,1.271935245585780194e+01,1.757238275001749884e-05,3.729869566507799661e+00,0.000000000000000000e+00
4.245511849722580222e-02,5.757132624509470219e-17,4.853122974850839630e-13,1.257382706029680008e+01,0.000000000000000000e+00,3.847421786720059966e+00,9.021509356027529328e-04
1.858666083021710130e-02,1.284273750943060069e-04,1.961709315732979787e-26,1.285926221449180140e+01,2.475980898603079811e-61,3.912438265629349932e+00,2.462523757445099959e-06
1.941775163405429910e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.089235282059430077e+01,7.946150372135750171e-08,4.021106049070120037e+00,5.064602178961620342e-03
1.721850243875210074e-02,9.908628971175349472e-08,1.175198081140650048e-07,1.267770205025140129e+01,0.000000000000000000e+00,3.507423670924930015e+00,1.071734458044219926e-03
1.398286619626290062e+01,1.292257031926629773e+00,3.985793691647979697e-01,6.707141611792599711e-01,1.801557059867080169e-04,4.882927157304750132e+00,2.923893497939480213e+01
6.526576318941200439e-02,2.693915604574139909e-07,0.000000000000000000e+00,1.246782516827079945e+01,4.403326858304849909e-11,3.539156526419310111e+00,5.252689074685739582e-05
5.622549987794299604e-03,0.000000000000000000e+00,2.482519445401430147e+01,0.000000000000000000e+00,1.040133974953850071e+01,5.404041113916450111e-04,0.000000000000000000e+00
1.269455365736519951e-02,7.257752521651790467e-03,2.478951816680169884e+01,5.480242590279560023e-07,1.277892425560209944e+01,5.491700101410049812e-04,6.911634363956400962e-02
5.399810580222029824e-03,1.338470896154340083e-02,2.343140001177350129e+01,4.044841190319310254e-05,1.064238978786230128e+01,2.797920687926869730e-03,0.000000000000000000e+00
1.208101553285379978e-02,6.805959471206660593e-04,2.371560713870210080e+01,9.314684816618880748e-04,1.165310359348180036e+01,2.466987789860979920e-03,1.730118675405899935e-03
9.672653240177510325e-02,1.082517282310990032e-04,0.000000000000000000e+00,1.228299578573280115e+01,0.000000000000000000e+00,3.979819895546690134e+00,4.775963429198679458e-03
5.774073702440749890e-03,5.382020525360489867e-03,5.977867684762809813e-04,1.395560653002620022e+01,8.248979376755909490e-03,3.557273224973930059e+00,8.849903949868100084e-03
0.000000000000000000e+00,4.260631936756079869e-10,8.174738745640659587e-09,1.255292557233319961e+01,2.012649140231339594e-25,3.399511178533470179e+00,4.184563384711249834e-02
6.432542940528809816e-02,9.785234151084540866e-01,5.147445202067070600e-05,1.331538226405399961e+01,1.985493888414489846e-12,4.765958075811219885e+00,1.088419567045880143e+01
2.425935089193939978e-02,0.000000000000000000e+00,1.168016537239040173e-07,1.167267097698339917e+01,1.262935117006179997e-09,3.908371732353870254e+00,9.435921880617959142e-06
0.000000000000000000e+00,1.585171960734219846e-04,2.447381343274309984e+01,1.834837328032019600e-51,1.047573008726099886e+01,1.339045990797759888e-03,0.000000000000000000e+00
1.053548847328469830e-03,1.465215136311000030e-06,0.000000000000000000e+00,1.307460943326339908e+01,1.050699571456319926e-08,3.106991013026580095e+00,0.000000000000000000e+00
6.974020078627569952e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.203222076549649877e+01,6.757305507213690580e-08,4.350303442572680090e+00,3.088100114645530070e-07
2.392864038256449846e-02,0.000000000000000000e+00,1.227149407367390052e-07,1.254112154393039980e+01,0.000000000000000000e+00,3.865933200722730056e+00,9.765951930912441029e-03
3.507466419249680167e-02,0.000000000000000000e+00,1.462919723983199953e-19,1.220556220663899971e+01,3.075496222956510059e-19,4.050135225709740716e+00,3.230962027702910262e-03
4.161598342042439891e-02,4.673300733364570409e-07,2.476642197806449985e+01,1.759981044552550106e-04,1.002531744924059964e+01,6.534786118322339450e-04,5.442770622716679857e-02
1.806645171427000152e-02,7.781170614193580340e-04,4.603064895133919964e-17,1.132624516435770090e+01,8.272840196901888883e-55,3.895757510307869875e+00,1.429912954641940001e-02
6.579973955611170301e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.311458106141119906e+01,1.733224021302340099e-10,3.203614986372660400e+00,3.044615465658719999e-03
6.642776583943070523e-02,9.988264440234240415e-11,0.000000000000000000e+00,1.314826706495400011e+01,0.000000000000000000e+00,3.878855311050629417e+00,1.001842683380380071e-06
2.019698060920559896e-02,1.531030391281419940e-24,2.417756341125869923e+01,1.433378244412190132e-06,1.068785978047950103e+01,2.275261670399460114e-03,0.000000000000000000e+00
4.603075773007290344e-02,1.254977750284400062e-02,2.687811621328289516e-13,1.207131856623209920e+01,6.634660001142450190e-04,3.750064935158479607e+00,3.263431344090469890e-03
2.715878242138870108e-02,4.375996756114079874e-06,0.000000000000000000e+00,1.267956611187780069e+01,0.000000000000000000e+00,2.929172268263750212e+00,3.718440906578450271e-04
5.809416353248830073e-02,4.742260053472460387e-05,9.349584826145950202e-22,1.223153949279700115e+01,2.524654577228739866e-21,4.673643340982509997e+00,0.000000000000000000e+00
5.573264681373459734e-02,2.010962014270199913e-07,2.203833035006340069e+01,1.088172175706719976e-05,1.011815180541409909e+01,0.000000000000000000e+00,2.111829415002190041e-02
1.893127408239250048e-02,1.952229769785589764e-01,3.013823458248660048e-03,1.256090995983599967e+01,2.373230789240239960e-02,2.797848666945510043e+00,3.315149391730750406e+00
1.301036573438849864e+01,1.345437020649200122e+00,3.030394315321329746e-01,8.408358827930730028e-02,2.493924119337740004e-03,4.050687377688070079e+00,2.731903792692510180e+01
2.143940496595830164e-02,3.622029177550300015e-06,2.900218088342180136e-05,1.163257556576740015e+01,0.000000000000000000e+00,3.054250003678190328e+00,1.314069341400340069e-06
1.590624966300990123e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.157826611750219747e+01,5.461032941507039653e-14,3.728988058256379912e+00,1.668104610267199953e-03
7.015772008799310566e-02,0.000000000000000000e+00,2.208025440461500111e+01,9.147138557537749933e-05,1.170892966218210063e+01,4.447492834919440381e-04,7.733883184751840932e-05
1.032075968838509945e-02,0.000000000000000000e+00,1.839560401820320041e-38,1.174116338209580235e+01,0.000000000000000000e+00,2.857428320094600238e+00,0.000000000000000000e+00
4.445442983736810211e-02,4.821157122545069890e-05,1.513405295893759892e-10,1.211785429231530209e+01,6.140187335127879526e-10,3.790446899156759919e+00,7.740996759739490057e-04
1.986897326973369876e-02,5.938221928462119603e-01,2.592535916491839743e+01,4.546716477926150170e-03,1.045697926236519848e+01,0.000000000000000000e+00,5.319658272651239805e+00
2.162685908812109897e-02,5.942368000557319936e-08,1.283812138521870001e-06,1.439147596143980046e+01,3.132455553778209764e-36,3.331874310483180501e+00,6.176474296402339678e-03
1.188813920911849925e-02,9.889886347777539266e-21,0.000000000000000000e+00,1.263822563306199953e+01,0.000000000000000000e+00,4.538477958211180052e+00,7.196745333931970235e-04
8.924754730242420372e-03,4.724578865546650008e-05,2.606348047482499908e+01,1.505786786741560203e-09,1.016885708642480068e+01,3.862580660259920529e-03,1.801657775140439732e-01
8.145929696187780011e-02,0.000000000000000000e+00,3.734812825770040027e-04,1.184347886881310075e+01,0.000000000000000000e+00,4.460051322283169917e+00,3.881355119561740244e-04
7.279798275978810462e-02,1.604353268693640023e-03,9.995112586470719169e-14,1.140685123608350082e+01,0.000000000000000000e+00,3.115774528552989864e+00,3.494499597230220078e-01
5.264700142276429549e-04,0.000000000000000000e+00,2.546007221830589629e+01,7.776204689865919511e-34,1.069607428660059867e+01,3.502703953115660074e-02,5.143152655287749637e-04
7.913019237286478963e-03,8.360155179101409068e-07,0.000000000000000000e+00,1.188134294519819889e+01,1.928235978018999721e-96,4.007036277618089670e+00,6.360701738871559494e-04
2.341674091676039775e-03,0.000000000000000000e+00,2.345526369004769762e+01,0.000000000000000000e+00,1.115417507300509925e+01,3.968140077115370288e-04,8.227062697358709421e-07
7.292452612722650010e-03,3.984326135311639891e-07,1.042281439978290165e-12,1.374897872801759924e+01,7.031157282130820071e-12,3.216267230979539704e+00,1.631747048405129963e-02
4.009228789105710039e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.243103215709060017e+01,6.598411823361078571e-39,3.421681671091870047e+00,1.706238362812489973e-01
4.015785025281930209e-02,0.000000000000000000e+00,4.374760545321490347e-08,1.197437676807430051e+01,2.784002773879370278e-06,3.783268277271330415e+00,0.000000000000000000e+00
6.784270248358349742e-02,6.903522972376359423e-02,2.198951531327499964e+01,0.000000000000000000e+00,1.045375081111159865e+01,2.898711265060659875e-02,1.400127797498069926e+00
4.475623515835840116e-02,0.000000000000000000e+00,2.446704546306410322e+01,0.000000000000000000e+00,1.169174074029680099e+01,3.178683679579200061e-02,0.000000000000000000e+00
2.336976161527960089e-02,7.419182751943000291e-23,0.000000000000000000e+00,1.199735484820060094e+01,9.467394300806649380e-22,4.095459648637549854e+00,1.478018719267369918e-05
5.585459101585329655e+00,1.428664355630750116e+00,9.149637057034489374e+00,1.096256488519439909e+00,2.106856960148730251e-01,1.789147248803919954e+00,2.393515742707570126e+01
1.478592445680040023e-02,3.109893707652820092e-09,1.378934264913139585e-93,1.295499454040830223e+01,3.652159082942189101e-93,4.201653744237920485e+00,0.000000000000000000e+00
2.179307208484020097e-02,3.641153918429129421e-11,6.410852370002959951e-29,1.211932024596760016e+01,4.424933331721900038e-38,3.423883058074299601e+00,4.838188692416640208e-02
1.115655596133350051e-03,6.926790796543689245e-07,0.000000000000000000e+00,1.201216862083050074e+01,9.601792328303728680e-33,3.434456731343799696e+00,2.559488929054099936e-05
6.753459124871269209e-04,7.463561982580689536e-02,0.000000000000000000e+00,1.235746999107150046e+01,0.000000000000000000e+00,3.699479304736410512e+00,3.863077049231029701e-07
1.515530180208009975e-02,0.000000000000000000e+00,2.489969653464339672e+01,3.978089799440079897e-15,1.045799356961940063e+01,0.000000000000000000e+00,2.504319695973230187e-04
1.147932871105590141e-01,1.131307154555830044e-08,2.311170043709439881e+01,2.914629695374880360e-05,1.025346256132059963e+01,3.170660317520470261e-04,3.929638115852140443e-08
9.443194514296570849e-03,0.000000000000000000e+00,1.693720645548649894e-08,1.235338528933430169e+01,9.366127765218640451e-09,3.687249681182590333e+00,0.000000000000000000e+00
1.403394657783490018e+01,3.166360553610919615e-01,1.745270487623599986e-02,0.000000000000000000e+00,8.831422462111658645e-06,4.470527680262470049e+00,2.795343338390170018e+01
6.512920578602579558e-02,1.545437432728920042e-08,2.563681891525800083e+01,2.482127494898799839e-11,1.115169448800030061e+01,9.490425897282120382e-03,0.000000000000000000e+00
3.509544370201980040e-02,0.000000000000000000e+00,5.255828551075499916e-05,1.170889608613640043e+01,1.192371441411519975e-22,3.249759913691520286e+00,0.000000000000000000e+00
1.076924335375099950e+01,2.084832013676759743e+00,1.015381660850349865e+00,3.102230131366420007e+00,6.110457321270289796e-04,3.944025332365910241e+00,2.602009314914780091e+01
1.590591637299049871e-02,0.000000000000000000e+00,1.571626304572219888e-04,1.279274301405459902e+01,0.000000000000000000e+00,3.671528527702109912e+00,5.250673342493809848e-02
1.763145310614310235e-01,6.724637537490969486e-01,2.207846181837370025e+01,0.000000000000000000e+00,8.019759839479570829e+00,5.821756617908700054e-02,1.543091369096659982e+01
2.924392773923039854e-02,5.442096981925329716e-09,1.956309169410940075e-06,1.270130852157900136e+01,3.286342961523690119e-32,4.312772842719899913e+00,4.531747384922669705e-06
0.000000000000000000e+00,4.760080004963619985e-04,2.371249967292000349e+01,5.465633709728360257e-06,1.107810827761369943e+01,4.097032978347409787e-02,2.565889828707780262e-01
6.841837550757900142e-03,8.530708704392449566e-06,2.563383585741080140e+01,1.883191669925579795e-18,1.094367501192919967e+01,0.000000000000000000e+00,6.582375672817999956e-02
9.952242186627209553e-02,1.616900203118669900e-08,0.000000000000000000e+00,1.274439329442500046e+01,1.368220364126569780e-30,5.024291846978990783e+00,1.998918429678429864e-02
2.318610418474180077e-02,1.188365294969919855e-01,5.633222371797370030e-03,1.165197287024790107e+01,9.857224276669648378e-07,3.851912376132549554e+00,6.574105700826520238e-01
1.982831743330739846e-02,1.230500543979310032e-25,2.436087763590030164e+01,0.000000000000000000e+00,1.158057256483599851e+01,1.730814814634399831e-02,0.000000000000000000e+00
1.370430712656039951e+01,6.685658301007678661e-01,1.114510294503790041e-03,1.328557751004710039e-04,4.973492199613770322e-05,3.801514032470290072e+00,2.708507041031219842e+01
1.018175547943290099e-01,2.208286312759299638e-02,1.500619240644670072e+01,8.511877251621430013e-04,5.219409442341750527e+00,6.019136712226940203e-03,1.036972896402350072e-03
1.422794856884300074e+01,5.101980162836120547e-01,8.649691605679341033e-03,5.804016983655929662e-03,1.648586629198360111e-10,4.136395410614089663e+00,2.886014430585619905e+01
1.238001959113289985e+01,9.741694317919479262e-01,3.338988969591289546e+00,7.858282795841990964e-01,1.565155236840500008e-02,3.624976320239110095e+00,2.809904022922219724e+01
2.789915466967169896e-02,6.310658360368159980e-15,0.000000000000000000e+00,1.251502655897249916e+01,1.521264146692229956e-06,3.621885696860279946e+00,4.798343936778530430e-06
4.479800236566379261e-03,9.248566243973570244e-03,1.142584005372830106e-09,1.315881283589760109e+01,0.000000000000000000e+00,2.955594043838249974e+00,1.099333253752250023e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.240062336019579803e+01,1.904677084577549939e-26,1.081733328322940046e+01,4.572244050629480257e-04,1.226157895024909990e-09
2.896376711560819800e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.304382847566940029e+01,0.000000000000000000e+00,3.369629162866590200e+00,6.852036969592470439e-02
2.601849383437190161e-02,5.819075260853820691e-04,0.000000000000000000e+00,1.171492953008549875e+01,3.152913841568550301e-11,3.530500192580189545e+00,8.798688610073420735e-01
6.868097730376110594e-04,5.276922916501649496e-17,2.428867421355050027e+01,0.000000000000000000e+00,1.013311967120320034e+01,2.240763533027500393e-02,2.290055430713060088e-08
1.992306231924079879e-02,3.403099901121489634e-03,2.346970838836319828e+01,8.105705579320071402e-05,1.050901059987949893e+01,1.718000868990579924e-02,2.561942853829389868e-02
2.443595229239820064e-03,1.835585259257780253e-05,1.401556121007040091e-03,1.174691811191859969e+01,0.000000000000000000e+00,4.293424666801059608e+00,5.551776987021739967e-03
8.157491893839990738e+00,9.137492675647199691e-01,1.203132245916139986e+00,4.345622284668389845e+00,1.482435529997059957e-03,3.738358975969229725e+00,2.341886601311420080e+01
2.105593965146810350e-03,3.356210874472099533e-07,7.424064268301649872e-21,1.279544344275530143e+01,2.451296169778060029e-20,3.424875248347289958e+00,0.000000000000000000e+00
8.746584347640259938e-02,3.486878803899009443e-18,0.000000000000000000e+00,1.281439802252730153e+01,0.000000000000000000e+00,3.639414626191599833e+00,3.328803764562939683e-06
1.369963124270330113e+01,3.400888786985910295e-02,3.430736313515609943e-03,6.196312224832059914e-03,8.039574862289070784e-12,3.525353091908479897e+00,2.489147880785210276e+01
2.030022768380619971e-02,0.000000000000000000e+00,8.412070699517459589e-04,1.231501892505080065e+01,0.000000000000000000e+00,4.281979658250720355e+00,0.000000000000000000e+00
2.994281624520609905e-02,1.606967218348619915e-11,0.000000000000000000e+00,1.368466156737319928e+01,1.820402664027360190e-48,3.979603731144810475e+00,1.483011484343609932e-03
1.330744123165739957e-02,0.000000000000000000e+00,6.977847690440089966e-09,1.163675616593300077e+01,1.493231047542780092e-05,3.678291256677360010e+00,4.974608089907329620e-05
1.260649145794530135e-01,0.000000000000000000e+00,2.357726430742519952e+01,5.297383371062609947e-09,1.063727586653680035e+01,5.730293037593429473e-04,1.191154169269750005e-04
3.715717043856420210e-01,9.400866231636040293e-01,1.212798312882139840e+01,2.855549401283009880e-02,2.902364401120370196e+00,1.121726528353570035e-01,1.144729441637250034e+01
4.728129636800260105e-02,0.000000000000000000e+00,2.265534333000719869e+01,0.000000000000000000e+00,1.312016927104249930e+01,4.273435356902500343e-02,1.725291050103110180e-01
1.666183074322480015e-02,4.551542781314989863e-09,0.000000000000000000e+00,1.300978066424630164e+01,6.876677510628160163e-14,3.966704782816810049e+00,0.000000000000000000e+00
1.649766365062119849e-02,1.836429965970270125e-10,2.526644230711979944e+01,5.582597945312139086e-27,1.257277129112809888e+01,3.109041681200219818e-03,3.066733907732909978e-03
2.648340768439080145e-02,2.177328338527869875e-03,2.377274766316079990e+01,2.985631996959529413e-32,1.074174356118440166e+01,2.674658583300670162e-02,1.053774632249180037e-03
2.039814244652289957e-02,2.737636860922430110e-02,0.000000000000000000e+00,1.211922815507139894e+01,1.519408061597830070e-12,4.131198309941360058e+00,3.378715101175549518e-01
1.161727098979960064e-02,2.525864860389609865e-10,0.000000000000000000e+00,1.298083670156159819e+01,0.000000000000000000e+00,3.919788578874920049e+00,8.164217712821089656e-02
1.239187756837380021e-02,8.988465175812900216e-05,2.481359524139790196e+01,4.632494718976450671e-12,1.062997364991680094e+01,9.027992221686570451e-03,1.459890442262459929e-07
